t,profit,strategy_name,strategy_params,annual,Cumulative5yearprofit,Cumulative5yearhibzeroprofit,Hlbzeroannual
1460,-216800.9177,NoActionOTC,0.83;0.245,-257527.7743,-1694646.572,479578.73,95915.75
1460,-142812.9445,NoActionOTC,0.84;0.245,-202093.2956,-1586725.664,479578.73,95915.75
1460,-69102.5609,NoActionOTC,0.85;0.245,-157390.5229,-1353558.219,479578.73,95915.75
1460,-2504.3309,NoActionOTC,0.86;0.245,-121374.0463,-1112458.342,479578.73,95915.75
1460,-228805.4801,NoActionOTC,0.87;0.245,-291045.3048,-1796150.621,479749.98,95950
1460,-163198.0955,NoActionOTC,0.88;0.245,-236903.7697,-1648378.479,479749.98,95950
1460,-105464.4982,NoActionOTC,0.89;0.245,-186819.3935,-1541274.432,479749.98,95950
1460,-45918.4244,NoActionOTC,0.91;0.245,-145725.011,-1306517.722,479749.98,95950
1460,15286.0883,NoActionOTC,0.92;0.245,-106024.3747,-1063808.344,479749.98,95950
1460,-255427.1501,NoActionOTC,0.93;0.245,-301117.4148,-1812050.321,479749.98,95950
1460,-185455.2755,NoActionOTC,0.94;0.245,-245234.5897,-1666407.459,479749.98,95950
1460,-123403.4182,NoActionOTC,0.95;0.245,-193940.5235,-1562267.442,479749.98,95950
1460,-58168.2344,NoActionOTC,0.96;0.245,-151526.231,-1329108.742,479749.98,95950
1460,7172.1383,NoActionOTC,0.97;0.245,-113261.1847,-1086927.424,479749.98,95950
1460,-282048.8201,NoActionOTC,0.98;0.245,-311189.5248,-1827950.021,479749.98,95950
1460,-207712.4555,NoActionOTC,0.99;0.245,-253565.4097,-1684436.439,479749.98,95950
1460,-141342.3382,NoActionOTC,0.41;0.245,-201061.6535,-1583260.452,479749.98,95950
1460,-70418.0444,NoActionOTC,0.42;0.245,-157327.451,-1351699.762,479749.98,95950
1460,-941.8117,NoActionOTC,0.43;0.245,-120497.9947,-1110046.504,479749.98,95950
1460,-230605.0523,NoActionOTC,0.44;0.245,-292013.7804,-1797079.236,479716.23,95943.25
1460,-170810.4297,NoActionOTC,0.45;0.245,-240569.5932,-1656781.093,479716.23,95943.25
1460,-109867.5083,NoActionOTC,0.46;0.245,-189175.6765,-1548693.494,479716.23,95943.25
1460,-44516.4321,NoActionOTC,0.47;0.245,-145406.6208,-1305862.764,479716.23,95943.25
1460,13149.428,NoActionOTC,0.48;0.245,-107362.6373,-1070314.425,479716.23,95943.25
1460,-257220.0023,NoActionOTC,0.49;0.245,-302094.5904,-1812989.766,479716.23,95943.25
1460,-193196.6397,NoActionOTC,0.54;0.245,-248834.2032,-1674625.273,479716.23,95943.25
1460,-127943.1983,NoActionOTC,0.53;0.245,-196334.2765,-1569615.314,479716.23,95943.25
1460,-56663.6721,NoActionOTC,0.52;0.245,-151208.8308,-1328517.534,479716.23,95943.25
1460,5024.648,NoActionOTC,0.51;0.245,-114623.3573,-1093476.975,479716.23,95943.25
1460,-283834.9523,NoActionOTC,0.39;0.245,-312175.4004,-1828900.296,479716.23,95943.25
1460,-215582.8497,NoActionOTC,0.38;0.245,-257098.8132,-1692469.453,479716.23,95943.25
1460,-146018.8883,NoActionOTC,0.37;0.245,-203492.8765,-1590537.134,479716.23,95943.25
1460,-68810.9121,NoActionOTC,0.36;0.245,-157011.0408,-1351172.304,479716.23,95943.25
1460,-3100.132,NoActionOTC,0.35;0.245,-121884.0773,-1116639.525,479716.23,95943.25
1460,38265.492,SprayTreesOTC,0.6;0.246;0.21;0.245,-162114.6512,-1306700.985,479647.59,95929.52
1460,96318.4793,SprayTreesOTC,0.7;0.246;0.21;0.245,-123118.176,-1256852.832,479647.59,95929.52
1460,239056.7174,SprayTreesOTC,0.8;0.246;0.21;0.245,-26836.4793,-983364.2295,479647.59,95929.52
1460,383174.6833,SprayTreesOTC,0.9;0.246;0.21;0.245,95746.7261,478380.5417,479647.59,95929.52
1460,60694.105,SprayTreesOTC,0.6;0.246;0.22;0.245,-142503.7628,-1228194.834,479647.59,95929.52
1460,104945.5475,SprayTreesOTC,0.7;0.246;0.22;0.245,-117144.1195,-1196888.814,479647.59,95929.52
1460,268541.9368,SprayTreesOTC,0.8;0.246;0.22;0.245,666.7895,-785132.1888,479647.59,95929.52
1460,383274.3257,SprayTreesOTC,0.9;0.246;0.22;0.245,95789.2423,478625.5233,479647.59,95929.52
1460,98809.7473,SprayTreesOTC,0.6;0.246;0.23;0.245,-106206.2653,-1124102.939,479647.59,95929.52
1460,134511.1359,SprayTreesOTC,0.7;0.246;0.23;0.245,-89847.4153,-1079822.871,479647.59,95929.52
1460,294806.1092,SprayTreesOTC,0.8;0.246;0.23;0.245,25780.8926,-564979.3478,479647.59,95929.52
1460,383269.0453,SprayTreesOTC,0.9;0.246;0.23;0.245,95788.7326,478608.2444,479647.59,95929.52
1460,155061.227,SprayTreesOTC,0.6;0.246;0.24;0.245,-57805.9953,-972968.3204,479647.59,95929.52
1460,180166.9178,SprayTreesOTC,0.7;0.246;0.24;0.245,-47122.9077,-926737.9424,479647.59,95929.52
1460,300752.9351,SprayTreesOTC,0.8;0.246;0.24;0.245,30846.967,-384458.2185,479647.59,95929.52
1460,383274.4681,SprayTreesOTC,0.9;0.246;0.24;0.245,95790.4356,478622.3084,479647.59,95929.52
1460,177251.8173,SprayTreesOTC,0.6;0.246;0.25;0.245,-37159.1005,-816391.0682,479647.59,95929.52
1460,203832.865,SprayTreesOTC,0.7;0.246;0.25;0.245,-24918.792,-745982.1932,479647.59,95929.52
1460,303812.5516,SprayTreesOTC,0.8;0.246;0.25;0.245,33285.3547,-246514.871,479647.59,95929.52
1460,383284.7418,SprayTreesOTC,0.9;0.246;0.25;0.245,95793.4776,478642.7951,479647.59,95929.52
1460,17408.652,SprayTreesOTC,0.6;0.246;0.26;0.245,-177786.3812,-1328868.855,479647.59,95929.52
1460,78249.5693,SprayTreesOTC,0.7;0.246;0.26;0.245,-138396.936,-1281331.272,479647.59,95929.52
1460,228439.3874,SprayTreesOTC,0.8;0.246;0.26;0.245,-36647.8893,-1007577.98,479647.59,95929.52
1460,383169.9133,SprayTreesOTC,0.9;0.246;0.26;0.245,95746.0361,478376.6117,479647.59,95929.52
1460,40885.045,SprayTreesOTC,0.6;0.246;0.27;0.245,-157953.8828,-1249906.284,479647.59,95929.52
1460,87649.1075,SprayTreesOTC,0.7;0.246;0.27;0.245,-131793.5395,-1220405.544,479647.59,95929.52
1460,261624.1168,SprayTreesOTC,0.8;0.246;0.27;0.245,-5641.6105,-807297.6288,479647.59,95929.52
1460,383273.4857,SprayTreesOTC,0.9;0.246;0.27;0.245,95789.0623,478624.5633,479647.59,95929.52
1460,85110.6673,SprayTreesOTC,0.6;0.246;0.28;0.245,-116680.7353,-1145665.229,479647.59,95929.52
1460,122631.8559,SprayTreesOTC,0.7;0.246;0.28;0.245,-99823.5853,-1102373.631,479647.59,95929.52
1460,293653.2992,SprayTreesOTC,0.8;0.246;0.28;0.245,24860.3726,-584843.1278,479647.59,95929.52
